NK_PRODUCT;wNbr;NK_PI_Product;NK_SP_PRODUCT;NK_PRODUCT_IND;ID;CODE;TYPE;NAME;admissionnumber;producingCountryPrimaryKey;exhaustionDeadline;soldoutDeadline;isSalePermission;packageInsert;terminationReason
B9E2BFAC-4FC9-45BC-B01E-9AA19C78BCA8;7251-1;NULL;E02274AA-AABA-44A1-A822-18BF99496F6C;E02274AA-AABA-44A1-A822-18BF99496F6C;1;RETIRED;SALE_PERMISSION;Gesal Langzeit-Pilzschutz Folicur;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
B49D98BB-8C0F-4056-9464-3E70F8AA342D;6060-3;NULL;E04576E3-B495-495E-BD46-3854805F0C50;E04576E3-B495-495E-BD46-3854805F0C50;3;APPROVED;SALE_PERMISSION;Delan WG;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
E9360EF6-CF33-44E4-9C90-8E435F31771A;6997-3;NULL;E0865328-E8F1-4F66-B685-E1D4347050E5;E0865328-E8F1-4F66-B685-E1D4347050E5;3;RETIRED;SALE_PERMISSION;Asulam S;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-07-01 00:00:00.0000000;2025-07-01 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
9B4B098A-3DE7-466D-AE08-76F34B0004B9;5056-3;NULL;E15461BB-1F86-41A1-9B2E-4EE33B49D60B;E15461BB-1F86-41A1-9B2E-4EE33B49D60B;3;APPROVED;SALE_PERMISSION;SICO;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
18CA0130-308C-441C-9E72-9C5C71CA5629;2044-4;NULL;E1F65749-F8E9-4ABC-B250-8639AAD65E7C;E1F65749-F8E9-4ABC-B250-8639AAD65E7C;4;APPROVED;SALE_PERMISSION;Capito Bio Insektizid Konzentrat;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
FBA51FF3-4770-4652-8845-2B2C5AE9B8E0;6635-1;NULL;E2CBF60B-1595-4294-B5D0-2724D906D7A7;E2CBF60B-1595-4294-B5D0-2724D906D7A7;1;APPROVED;SALE_PERMISSION;Captan WDG Omya;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
56F5B048-BC7D-4749-B8E5-253C1ACA0291;5959-2;NULL;E39A54DD-AB8A-408D-8393-CCEBE3B3DBCA;E39A54DD-AB8A-408D-8393-CCEBE3B3DBCA;2;APPROVED;SALE_PERMISSION;Gesal Natur-Insektizid;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
697D9F96-0D6C-4E6A-80E0-F7A165B0456B;5944-1;NULL;E3AC9DD6-950C-4A68-9247-16EB8FCA7A71;E3AC9DD6-950C-4A68-9247-16EB8FCA7A71;1;APPROVED;SALE_PERMISSION;Apell STE;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
8DA92335-9420-4728-9CD2-ABCD0D796B3D;6841-2;NULL;E3D81B09-CD33-4367-9949-36D05E9C8C42;E3D81B09-CD33-4367-9949-36D05E9C8C42;2;APPROVED;SALE_PERMISSION;Quartet Lux;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
B4EEF3D7-F979-4D5B-9A5D-A1E91130CE28;6262-2;NULL;E3ED74B3-337E-43F7-9A47-AC3C5C5FE4AB;E3ED74B3-337E-43F7-9A47-AC3C5C5FE4AB;2;APPROVED;SALE_PERMISSION;Hirsen-Vertilger Gesal;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
7BF7CC77-0D86-4DF3-9675-C355E8456498;1899;NULL;NULL;7BF7CC77-0D86-4DF3-9675-C355E8456498;2210;APPROVED;REGULAR;Pirimor;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
B4EEF3D7-F979-4D5B-9A5D-A1E91130CE28;6262-4;NULL;E46C4F74-1223-4DEA-80A0-45EC86BC5121;E46C4F74-1223-4DEA-80A0-45EC86BC5121;4;APPROVED;SALE_PERMISSION;Digi>proXX;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
F007BB55-58CC-4A56-88B0-2CD9D3FA25C7;5351-2;NULL;E4E97882-A4BD-48E7-98E4-560A747EA1E0;E4E97882-A4BD-48E7-98E4-560A747EA1E0;2;APPROVED;SALE_PERMISSION;Sanoplant Neem;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
376DC038-BE5E-45A1-85F9-C577A7E8E719;7402-1;NULL;E5252D1E-7B66-43E6-A78C-FBC9583DEF8D;E5252D1E-7B66-43E6-A78C-FBC9583DEF8D;1;APPROVED;SALE_PERMISSION;Syllit;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
679663A1-4B3D-43DE-8C26-FF1204E26CE5;7061-1;NULL;E54AAA33-B03A-4945-86C0-4D41021D0555;E54AAA33-B03A-4945-86C0-4D41021D0555;1;APPROVED;SALE_PERMISSION;Metarex Inov;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
418B0D31-5F46-4A2A-9CE5-FE9921430394;6785-1;NULL;E57C71D8-0DC3-4223-9C29-A3EA82F7E5C9;E57C71D8-0DC3-4223-9C29-A3EA82F7E5C9;1;APPROVED;SALE_PERMISSION;MaisNico;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
5D08DED9-D6C7-4C22-95E4-18312592E72D;7321-4;NULL;e623b243-3d95-407d-a210-23551f6803df;e623b243-3d95-407d-a210-23551f6803df;8553;APPROVED;SALE_PERMISSION;Biorga Contra gegen Unkräuter ;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
06EC806F-DFBD-4A17-BB56-22B8F3D67849;6226-2;NULL;E6A46C78-E9B3-49B9-8957-251331181D56;E6A46C78-E9B3-49B9-8957-251331181D56;2;RETIRED;SALE_PERMISSION;Araldo;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2027-01-01 00:00:00.0000000;2026-01-01 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
A51533DE-4C21-4E5A-9231-D72635E0648A;5236-1;NULL;E6B16456-0F43-483E-88CC-89433B6D45BB;E6B16456-0F43-483E-88CC-89433B6D45BB;1;RETIRED;SALE_PERMISSION;Resolva Spray gegen Pilzkrankheiten;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
B9CC8DF7-0458-446B-8833-F99AA8EC65C9;6336-3;NULL;E6B21239-517F-49E9-911C-D6BE1636CB0D;E6B21239-517F-49E9-911C-D6BE1636CB0D;3;APPROVED;SALE_PERMISSION;Bio Garden Älchen gegen Dickmaulrüssler-Larven;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
740DEE9E-6C19-4FBD-9BBB-0DAFDE2090CB;4571-1;NULL;E6B35FC6-A3A4-4760-9662-710976AF4088;E6B35FC6-A3A4-4760-9662-710976AF4088;1;APPROVED;SALE_PERMISSION;Banvel 4S;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
255B5DF1-C528-4BF0-96BF-AB7489A5934C;7060-1;NULL;E6F51BA2-ADC4-45E4-9097-3FB6726F8D0A;E6F51BA2-ADC4-45E4-9097-3FB6726F8D0A;1;APPROVED;SALE_PERMISSION;MIOPLANT Schneckenkörner;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
089203D2-6BB3-487F-A3DC-D8FBDF58B9B8;18. Apr;NULL;E7CFE778-E0E6-4FCF-B353-47A54A458558;E7CFE778-E0E6-4FCF-B353-47A54A458558;4;APPROVED;SALE_PERMISSION;Biorga Contra Schwefel;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
35AA16CC-306F-49DD-BDFD-52D7F8A3DFBF;1526-1;NULL;E87C0B17-0434-401A-B3C3-329D16DB3E38;E87C0B17-0434-401A-B3C3-329D16DB3E38;1;APPROVED;SALE_PERMISSION;Capito Winterspritzmittel;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
6667F140-F419-493B-B0BC-8D4EEC1A8B59;7450-1;NULL;E8A874C1-9E3A-4FB4-8D60-38546E3B9F3C;E8A874C1-9E3A-4FB4-8D60-38546E3B9F3C;1;APPROVED;SALE_PERMISSION;Cuprum Flow;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
A5729F18-CADE-43A4-9BF2-C5F1EAF7776B;6668-7;NULL;e8cd6d9e-2db4-4820-9905-b8ba66144a7e;e8cd6d9e-2db4-4820-9905-b8ba66144a7e;8062;APPROVED;SALE_PERMISSION;Capito Insektizid Bio Spray;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
994F6379-2703-4883-9E18-C0DDF3B98EB6;5497-1;NULL;E951C1EA-D26E-4523-B236-B8BF305DD02E;E951C1EA-D26E-4523-B236-B8BF305DD02E;1;APPROVED;SALE_PERMISSION;Argolem;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
3C9CCEE3-3F59-4AE0-BFCC-6B3C15BF5202;7333-3;NULL;EA57BA95-6803-43B9-99BE-290895A9B536;EA57BA95-6803-43B9-99BE-290895A9B536;3;RETIRED;SALE_PERMISSION;BioHOP Orion;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
5CECF71F-3F5E-4A03-ADF8-6C0506B3C961;6357-1;NULL;EC1299D4-0710-4218-BD54-41699ACAA33A;EC1299D4-0710-4218-BD54-41699ACAA33A;1;APPROVED;SALE_PERMISSION;Previcur Energy;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
61471B21-F252-4F29-9BBD-3616AF062E86;6727-1;NULL;ED111AC5-E992-4F16-A0E7-4399A06C281E;ED111AC5-E992-4F16-A0E7-4399A06C281E;1;APPROVED;SALE_PERMISSION;Promanal AF GrünpflanzenSchädlingsfrei;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
13CD442E-0555-4450-A379-D40E760890D7;6463;NULL;NULL;13CD442E-0555-4450-A379-D40E760890D7;7616;APPROVED;REGULAR;Successor T;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
BEF60360-BC47-493C-AEB6-5FDA5282538D;6918-2;NULL;ED259346-7A73-4872-B59A-7038932EC51B;ED259346-7A73-4872-B59A-7038932EC51B;2;APPROVED;SALE_PERMISSION;Beta Omya UP;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
9DBDA93F-CEB4-4BD5-BB23-61AA653FE9C9;4177-1;NULL;ED5A4169-CC9E-4919-ADE6-2CDDAC5FFDA4;ED5A4169-CC9E-4919-ADE6-2CDDAC5FFDA4;1;APPROVED;SALE_PERMISSION;Nova>proXX C;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
13C07C2C-B36D-4C47-8135-CAC1F8A4341C;6649-1;NULL;ED81CB99-5BF2-4EE9-8730-4290B08545BD;ED81CB99-5BF2-4EE9-8730-4290B08545BD;1;APPROVED;SALE_PERMISSION;Goltix Compact;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
0913DF1B-5E55-4897-B565-3265A920CA1C;6703-1;NULL;EE28A59F-A4A8-45BA-8C5E-BC38E934C7C1;EE28A59F-A4A8-45BA-8C5E-BC38E934C7C1;1;APPROVED;SALE_PERMISSION;Granat;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
EBBCDDFC-C4A8-43DB-84C5-3B5A31957C9D;7564-1;NULL;ee5523dd-9c9b-472a-8c89-7a8ab4f198d7;ee5523dd-9c9b-472a-8c89-7a8ab4f198d7;9279;APPROVED;SALE_PERMISSION;CropCover CC-2000;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
E9360EF6-CF33-44E4-9C90-8E435F31771A;6997-2;NULL;EE658E8C-EF4A-42B8-909F-113266AEC301;EE658E8C-EF4A-42B8-909F-113266AEC301;2;RETIRED;SALE_PERMISSION;Trifulox;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-07-01 00:00:00.0000000;2025-07-01 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
CDD5EACF-9AA5-4864-BF4C-DE7339BFE9C5;7513-1;NULL;EEAB3390-3C7F-4DA5-BA37-57A75789C913;EEAB3390-3C7F-4DA5-BA37-57A75789C913;1;APPROVED;SALE_PERMISSION;Kusabi ;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
954F595D-F40D-4435-9D9A-174E44E10F32;6638-3;NULL;EED25F49-F61F-49CF-A5EE-8B3D22E09FE7;EED25F49-F61F-49CF-A5EE-8B3D22E09FE7;3;APPROVED;SALE_PERMISSION;Metamitron 700 SC;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
05E0149E-9537-40C4-B885-2FB572409323;6900-1;NULL;EEE7A85D-16D5-4972-833E-5A55CEB7A07A;EEE7A85D-16D5-4972-833E-5A55CEB7A07A;1;RETIRED;SALE_PERMISSION;Naturinsektizid Gesal Naturale;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-10-31 00:00:00.0000000;2025-10-31 00:00:00.0000000;true;NULL;72B65CE2-82DF-4A6C-AC3D-9150D645E43B
6479CB11-E444-42E9-8C98-1A98936CCAE1;6259-1;NULL;EF1DB1A8-2D77-45B6-8206-64F8369907A1;EF1DB1A8-2D77-45B6-8206-64F8369907A1;1;APPROVED;SALE_PERMISSION;Hoestar;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
71017F16-2E4F-454B-A91F-C6A67366855E;7010-1;NULL;EF3803B6-DB18-4F68-9AA9-20DD70E1CFB1;EF3803B6-DB18-4F68-9AA9-20DD70E1CFB1;1;APPROVED;SALE_PERMISSION;Kocide 2000;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
63B87B0E-0339-4B32-8890-B8C5B244B467;7159-4;NULL;EFE9ADF8-4B01-4E1B-9CBC-C8E689D303E4;EFE9ADF8-4B01-4E1B-9CBC-C8E689D303E4;4;APPROVED;SALE_PERMISSION;MycoStop Spray;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
08353B23-23DB-4433-A9EB-B17A193BDC1F;6663-1;NULL;F009061E-93C1-41B7-9FCF-F4956923499A;F009061E-93C1-41B7-9FCF-F4956923499A;1;APPROVED;SALE_PERMISSION;Finalsan RasenMoosfrei;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
11170E95-AFE8-47D4-9A07-359172391011;7003-1;NULL;F011CE7F-C7F0-40A0-8C26-98EB4E50E5ED;F011CE7F-C7F0-40A0-8C26-98EB4E50E5ED;1;APPROVED;SALE_PERMISSION;Furioso;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
FAE2CFA4-C3B1-4B29-A1D8-2643FBE1A7CE;5744-1;NULL;F0254A08-5FD8-4780-B716-762C6DC0DE61;F0254A08-5FD8-4780-B716-762C6DC0DE61;1;APPROVED;SALE_PERMISSION;Gesal Trauermücken-Stop;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
7BF989DA-9E2B-4E20-BF17-3674BF04D725;7568;NULL;NULL;7BF989DA-9E2B-4E20-BF17-3674BF04D725;9217;APPROVED;REGULAR;Vladipak;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
E2D177C6-F649-42F5-B0BE-C31EBDE3A2F4;4998-1;NULL;F0938455-ECF4-4133-B394-2FB2D14AC739;F0938455-ECF4-4133-B394-2FB2D14AC739;1;APPROVED;SALE_PERMISSION;Resolva Bio Spray gegen Schädlinge;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
3AA1778A-F21C-4539-9C57-4DB91D3D2171;6423-1;NULL;F1AFA1F4-20FC-4679-B1BF-CB2B6B4B44E6;F1AFA1F4-20FC-4679-B1BF-CB2B6B4B44E6;1;RETIRED;SALE_PERMISSION;Metapro;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-03-31 00:00:00.0000000;2025-03-31 00:00:00.0000000;true;NULL;NULL
413B51DA-7A50-40F6-AFB6-E9CA519A83E3;7438-1;NULL;f1b576a5-50d1-419c-a4fd-363c370de86c;f1b576a5-50d1-419c-a4fd-363c370de86c;9357;APPROVED;SALE_PERMISSION;Dartilon S;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
356EB539-DB95-4513-AEE3-9C395F15910A;5320-1;NULL;F24CE4A9-0F6A-4968-9826-5261E33FE893;F24CE4A9-0F6A-4968-9826-5261E33FE893;1;APPROVED;SALE_PERMISSION;Pedian SG;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
0913DF1B-5E55-4897-B565-3265A920CA1C;6703-3;NULL;F2CC7864-BA5F-4433-8A6E-6D0DABBEADFE;F2CC7864-BA5F-4433-8A6E-6D0DABBEADFE;3;APPROVED;SALE_PERMISSION;Nizo S;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
947F1689-98C0-469B-980C-3BB0DD0EC9C8;6938-1;NULL;F2DE96BC-33AF-4BDD-9719-5E1E4DCB7932;F2DE96BC-33AF-4BDD-9719-5E1E4DCB7932;1;APPROVED;SALE_PERMISSION;Beetup 160 EC;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
9B4B098A-3DE7-466D-AE08-76F34B0004B9;5056-1;NULL;F3392CB8-A315-40CF-B22F-BC043C91121A;F3392CB8-A315-40CF-B22F-BC043C91121A;1;APPROVED;SALE_PERMISSION;Bogard;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
B9CC8DF7-0458-446B-8833-F99AA8EC65C9;6336-4;NULL;F339EFD2-E1AE-4D85-BB63-32E8F23C5B8C;F339EFD2-E1AE-4D85-BB63-32E8F23C5B8C;4;APPROVED;SALE_PERMISSION;Coop Oecoplan Biocontrol Nützlinge gegen Dickmaulrüsslerlarven;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
11E3B0FE-801D-4A8C-822A-C8ED68CCF555;2892;NULL;NULL;11E3B0FE-801D-4A8C-822A-C8ED68CCF555;3764;APPROVED;REGULAR;Devrinol FL;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
1219B29E-AD9F-48D5-8957-AFBCB0B39FBD;4798;NULL;NULL;1219B29E-AD9F-48D5-8957-AFBCB0B39FBD;4756;APPROVED;REGULAR;Dacnusa sibirica;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
123259B9-93EF-49C3-8F36-2DFAFF7F5F66;6710;NULL;NULL;123259B9-93EF-49C3-8F36-2DFAFF7F5F66;7978;APPROVED;REGULAR;Taifun;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
1285AEB1-8ACB-4EEB-AFC0-39678641CF12;6779;NULL;NULL;1285AEB1-8ACB-4EEB-AFC0-39678641CF12;8228;APPROVED;REGULAR;Dasul;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
12D35973-311E-48EA-BBAB-B1A5EC0C1FA4;7455;NULL;NULL;12D35973-311E-48EA-BBAB-B1A5EC0C1FA4;9380;APPROVED;REGULAR;Clinic free;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
13313B15-D5D9-42AB-B9A8-1888BB7E0CA8;7203;NULL;NULL;13313B15-D5D9-42AB-B9A8-1888BB7E0CA8;8921;APPROVED;REGULAR;Folpet Stähler WG;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
1343F2D4-2E4B-4993-9564-26A961A9CEA3;2485;NULL;NULL;1343F2D4-2E4B-4993-9564-26A961A9CEA3;3166;APPROVED;REGULAR;Lenacil;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
134CC9FB-4BC8-4EA6-AB76-B7172F02D63C;4708;NULL;NULL;134CC9FB-4BC8-4EA6-AB76-B7172F02D63C;4752;APPROVED;REGULAR;Diglyphus isaea;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
138D3097-15F2-4B03-91B7-700F1A895ECF;7567;NULL;NULL;138D3097-15F2-4B03-91B7-700F1A895ECF;9452;APPROVED;REGULAR;Pronematus ubiquitus;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
13C07C2C-B36D-4C47-8135-CAC1F8A4341C;6649;NULL;NULL;13C07C2C-B36D-4C47-8135-CAC1F8A4341C;8046;APPROVED;REGULAR;Goltix compact;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
BA4D72DA-6CF1-4015-B8A1-E9BE202666FF;7102;8D9FE5BE-5DAD-4088-AE73-434D43CBA1CE;NULL;NULL;F-6068;NULL;PARALLEL_IMPORT;Kocide Opti;2090170;c3ffe09f-f38f-42b3-8601-ce60db2a37f5;NULL;NULL;false;8792;NULL
1FF25EBB-05D0-4EC9-AA15-F30B61BCDD03;6372;B9F1BF5F-D09F-42A1-BD74-9E90BD9ACD4B;NULL;NULL;F-6074;NULL;PARALLEL_IMPORT;Toiseau;2130091;c3ffe09f-f38f-42b3-8601-ce60db2a37f5;NULL;NULL;false;7437;NULL
1FF25EBB-05D0-4EC9-AA15-F30B61BCDD03;6372;7AE1C82E-3DA0-4D61-80B4-51DDFCB0A6D8;NULL;NULL;F-6075;NULL;PARALLEL_IMPORT;Compil;2130068;c3ffe09f-f38f-42b3-8601-ce60db2a37f5;NULL;NULL;false;7437;NULL
1FF25EBB-05D0-4EC9-AA15-F30B61BCDD03;6372;9C77632B-313E-4E0F-8AA0-4CC6246DCB9D;NULL;NULL;F-6076;NULL;PARALLEL_IMPORT;Mamut;2130069;c3ffe09f-f38f-42b3-8601-ce60db2a37f5;NULL;NULL;false;7437;NULL
DD20D6D8-34B1-4AC7-83EB-4A9FD2879090;6935;7B98FA32-1D67-4F54-88B7-2932BCE843BC;NULL;NULL;F-6082;NULL;PARALLEL_IMPORT;Leimay;2140179;c3ffe09f-f38f-42b3-8601-ce60db2a37f5;NULL;NULL;false;7730;NULL
71426C43-130D-4CFB-A5A6-D8350F96EDFE;2594-1;NULL;7D8A220E-0A5E-4E50-AB0B-E5F282E0A9C3;7D8A220E-0A5E-4E50-AB0B-E5F282E0A9C3;1;APPROVED;SALE_PERMISSION;Zwei-4D flüssig;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
B9CC8DF7-0458-446B-8833-F99AA8EC65C9;6336-5;NULL;7DD091F5-B3BE-4432-9D32-8F4D3D8A1540;7DD091F5-B3BE-4432-9D32-8F4D3D8A1540;5;APPROVED;SALE_PERMISSION;Dickmaulrüssler-Nematoden;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
B4271664-18E8-483E-9056-6F2320DC1D9E;6662-1;NULL;7EAD6AD2-8996-4E74-9F27-874B643C2B72;7EAD6AD2-8996-4E74-9F27-874B643C2B72;1;APPROVED;SALE_PERMISSION;Migros Bio Garden Schneckenkörner;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
A5EA2B8C-8FBB-4E9F-BB4B-54E869EEBADA;7144-1;NULL;7F4481A1-92C9-41EA-B2BC-D3C0E9B2EDE4;7F4481A1-92C9-41EA-B2BC-D3C0E9B2EDE4;1;APPROVED;SALE_PERMISSION;Escort;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
F130C98C-A053-44F2-B236-910DEA531B37;6553-1;NULL;804EDF3D-476F-453C-825C-8BCD4E375DA3;804EDF3D-476F-453C-825C-8BCD4E375DA3;1;APPROVED;SALE_PERMISSION;Barst;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
727A68BF-8B39-4680-B78F-134FF6C9A00F;7479-1;NULL;805FDABD-9915-49E0-8BF9-C04AD5FD3AF4;805FDABD-9915-49E0-8BF9-C04AD5FD3AF4;1;APPROVED;SALE_PERMISSION;Microthiol LG;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
E11941C0-C85E-49F1-8D96-404E712C6A6F;5276-2;NULL;806A269E-23BF-44D6-91FD-506533AA3D1C;806A269E-23BF-44D6-91FD-506533AA3D1C;2;APPROVED;SALE_PERMISSION;Mioplant Natura Älchen gegen Dickmaulrüsslerlarven;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
4B63B7C6-C2C9-4B8D-AF84-07C8619D3B1F;6695-2;NULL;80C429F4-F4C9-409B-BC95-07BAF1AC1E57;80C429F4-F4C9-409B-BC95-07BAF1AC1E57;2;APPROVED;SALE_PERMISSION;Biohop DelEXX HP;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;true;NULL;NULL
99DA7105-778E-443A-8D35-3126E4754478;4516;NULL;NULL;99DA7105-778E-443A-8D35-3126E4754478;4589;RETIRED;REGULAR;Médox;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2027-06-03 00:00:00.0000000;2026-06-03 00:00:00.0000000;false;NULL;NULL
9A972F4F-EE1F-4F5C-9FED-B3E350540E12;6255;NULL;NULL;9A972F4F-EE1F-4F5C-9FED-B3E350540E12;7079;RETIRED;REGULAR;Midas;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;2026-07-01 00:00:00.0000000;2026-01-01 00:00:00.0000000;false;NULL;NULL
9ACA17C3-7D0C-44EA-981A-8E8541D8A146;6020;NULL;NULL;9ACA17C3-7D0C-44EA-981A-8E8541D8A146;7036;APPROVED;REGULAR;Audienz;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
9B13934B-1738-4B01-B3A5-74F803A0AFB8;6181;NULL;NULL;9B13934B-1738-4B01-B3A5-74F803A0AFB8;7377;APPROVED;REGULAR;Goltix 700 SC;NULL;6698dcfd-d86e-4098-a5a4-da5b71062093;NULL;NULL;false;NULL;NULL
