"bk_Code","ID","PARENT_ID","VERSION","VALUE","LANGUAGE","CODE_VALUE","IUPAC_NAME","TEXT_KEY","BBCH_STAGE_FROM","BBCH_STAGE_TO","MIN_INTERNAL_BETWEEN_USES","MAX_APPLICATIONS","UNIT_MAX_APPLICATIONS","InfofitoRef"
"FC6509F4-D9BA-4261-A3B0-1000483324F8-de","FC6509F4-D9BA-4261-A3B0-1000483324F8","","0","SPe 8: Gefährlich für Bienen - Anwendung im geschlossenen Gewächshaus sofern keine Bestäuber zugegen sind.","de","12469","","Obligation","","","","","",""
"FC6509F4-D9BA-4261-A3B0-1000483324F8-it","FC6509F4-D9BA-4261-A3B0-1000483324F8","","0","SPe 8: Pericoloso per le api - Applicazione soltanto in serre chiuse, a condizione che non siano presenti impollinatori.","it","12469","","Obligation","","","","","",""
"FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65-de","FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65","","","Madrid","de","28046","","City","","","","","",""
"FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65-en","FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65","","","Madrid","en","28046","","City","","","","","",""
"FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65-fr","FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65","","","Madrid","fr","28046","","City","","","","","",""
"FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65-it","FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65","","","Madrid","it","28046","","City","","","","","",""
"FC9134A8-848A-4DA8-96D2-D37800EED79B-en","FC9134A8-848A-4DA8-96D2-D37800EED79B","","0","","en","9919","","Obligation","","","","","",""
"FC9134A8-848A-4DA8-96D2-D37800EED79B-de","FC9134A8-848A-4DA8-96D2-D37800EED79B","","0","Beim Umgang mit dem unverdünnten Mittel müssen Schutzhandschuhe getragen werden.","de","9919","","Obligation","","","","","",""
"FC9134A8-848A-4DA8-96D2-D37800EED79B-it","FC9134A8-848A-4DA8-96D2-D37800EED79B","","0","È necessario indossare guanti di protezione durante il lavoro con il prodotto non diluito. ","it","9919","","Obligation","","","","","",""
"FC9134A8-848A-4DA8-96D2-D37800EED79B-fr","FC9134A8-848A-4DA8-96D2-D37800EED79B","","0","Porter des gants lors du maniement du produit non dilué.","fr","9919","","Obligation","","","","","",""
"FCADF922-A28C-48BD-AFC4-6E055215BBA2-de","FCADF922-A28C-48BD-AFC4-6E055215BBA2","","","Paterna (Valencia)","de","46988","","City","","","","","",""
"FCADF922-A28C-48BD-AFC4-6E055215BBA2-en","FCADF922-A28C-48BD-AFC4-6E055215BBA2","","","Paterna (Valencia)","en","46988","","City","","","","","",""
"FCADF922-A28C-48BD-AFC4-6E055215BBA2-fr","FCADF922-A28C-48BD-AFC4-6E055215BBA2","","","Paterna (Valencia)","fr","46988","","City","","","","","",""
"FCADF922-A28C-48BD-AFC4-6E055215BBA2-it","FCADF922-A28C-48BD-AFC4-6E055215BBA2","","","Paterna (Valencia)","it","46988","","City","","","","","",""
"FCC1557B-7C9D-4048-8940-5D9AAAE5A8D0-en","FCC1557B-7C9D-4048-8940-5D9AAAE5A8D0","","0","","en","","","Pest","","","","","",""
"FCC1557B-7C9D-4048-8940-5D9AAAE5A8D0-it","FCC1557B-7C9D-4048-8940-5D9AAAE5A8D0","","0","Afidi ","it","","","Pest","","","","","",""
"FCC1557B-7C9D-4048-8940-5D9AAAE5A8D0-de","FCC1557B-7C9D-4048-8940-5D9AAAE5A8D0","","0","Blattläuse (Röhrenläuse)","de","","","Pest","","","","","",""
"FCC1557B-7C9D-4048-8940-5D9AAAE5A8D0-fr","FCC1557B-7C9D-4048-8940-5D9AAAE5A8D0","","0","pucerons du feuillage","fr","","","Pest","","","","","",""
"FCC23F8A-48E8-422A-BE5F-2B9778FB9417-en","FCC23F8A-48E8-422A-BE5F-2B9778FB9417","","1","","en","","","IngredientAdditionalText","","","","","",""
"D295499F-C440-4C80-9BAF-DAE9DE705B9A-en","D295499F-C440-4C80-9BAF-DAE9DE705B9A","","0","","en","","","Pest","","","","","",""
"D295499F-C440-4C80-9BAF-DAE9DE705B9A-it","D295499F-C440-4C80-9BAF-DAE9DE705B9A","","0","Bolla del pesco","it","","","Pest","","","","","",""
"D295499F-C440-4C80-9BAF-DAE9DE705B9A-fr","D295499F-C440-4C80-9BAF-DAE9DE705B9A","","0","cloque du pêcher","fr","","","Pest","","","","","",""
"D295499F-C440-4C80-9BAF-DAE9DE705B9A-de","D295499F-C440-4C80-9BAF-DAE9DE705B9A","","0","Kräuselkrankheit des Pfirsichs","de","","","Pest","","","","","",""
"DA4D55F4-BA05-4579-8D42-E73DD1F574FB-it","DA4D55F4-BA05-4579-8D42-E73DD1F574FB","","1","ceppo ABTS-1857 (15'000 IU/mg)","it","","","IngredientAdditionalText","","","","","",""
"DA4D55F4-BA05-4579-8D42-E73DD1F574FB-fr","DA4D55F4-BA05-4579-8D42-E73DD1F574FB","","1","souche ABTS-1857 (15'000 IU/mg)","fr","","","IngredientAdditionalText","","","","","",""
"DA4D55F4-BA05-4579-8D42-E73DD1F574FB-de","DA4D55F4-BA05-4579-8D42-E73DD1F574FB","","1","Stamm ABTS-1857 (15'000 IU/mg)","de","","","IngredientAdditionalText","","","","","",""
"DA4D55F4-BA05-4579-8D42-E73DD1F574FB-en","DA4D55F4-BA05-4579-8D42-E73DD1F574FB","","1","strain ABTS-1857 (15'000 IU/mg)","en","","","IngredientAdditionalText","","","","","",""
"DA5835F6-C295-4A4F-829D-007B1FA50A6D-en","DA5835F6-C295-4A4F-829D-007B1FA50A6D","6F26F4E0-401C-4B16-A28B-4CC889907361","0","","en","","","Culture","","","","","",""
"DA5835F6-C295-4A4F-829D-007B1FA50A6D-it","DA5835F6-C295-4A4F-829D-007B1FA50A6D","6F26F4E0-401C-4B16-A28B-4CC889907361","0","Cavoli / rape da taglio","it","","","Culture","","","","","",""
"DA5835F6-C295-4A4F-829D-007B1FA50A6D-fr","DA5835F6-C295-4A4F-829D-007B1FA50A6D","6F26F4E0-401C-4B16-A28B-4CC889907361","0","navet à tondre","fr","","","Culture","","","","","",""
"DA5835F6-C295-4A4F-829D-007B1FA50A6D-de","DA5835F6-C295-4A4F-829D-007B1FA50A6D","6F26F4E0-401C-4B16-A28B-4CC889907361","0","Stielmus","de","","","Culture","","","","","",""
"DA6353B8-42E9-4503-86AA-EFE2F7287703-en","DA6353B8-42E9-4503-86AA-EFE2F7287703","","0","","en","14993","","Obligation","","","","","",""
"DA6353B8-42E9-4503-86AA-EFE2F7287703-de","DA6353B8-42E9-4503-86AA-EFE2F7287703","","0","2-3 Splitbehandlungen, 10 l/ha je Split. ","de","14993","","Obligation","","","","","",""
"DA6353B8-42E9-4503-86AA-EFE2F7287703-fr","DA6353B8-42E9-4503-86AA-EFE2F7287703","","0","2-3 traitements fractionnés, 10 l/ha par traitement. ","fr","14993","","Obligation","","","","","",""
"DA6353B8-42E9-4503-86AA-EFE2F7287703-it","DA6353B8-42E9-4503-86AA-EFE2F7287703","","0","2-3 trattamenti frazionati, 10 l/ha per trattamento. ","it","14993","","Obligation","","","","","",""
"DA71526F-AC1D-40F1-8EF5-109E3F3FFD76-en","DA71526F-AC1D-40F1-8EF5-109E3F3FFD76","","0","","en","","","Culture","","","","","",""
"DA71526F-AC1D-40F1-8EF5-109E3F3FFD76-fr","DA71526F-AC1D-40F1-8EF5-109E3F3FFD76","","0","arboriculture en général","fr","","","Culture","","","","","",""
"DA71526F-AC1D-40F1-8EF5-109E3F3FFD76-it","DA71526F-AC1D-40F1-8EF5-109E3F3FFD76","","0","Frutticoltura in generale","it","","","Culture","","","","","",""
"DA71526F-AC1D-40F1-8EF5-109E3F3FFD76-de","DA71526F-AC1D-40F1-8EF5-109E3F3FFD76","","0","Obstbau allg.","de","","","Culture","","","","","",""
"DA79B1B470620659BF3CEB4CC90E87DED244-fr","DA79B1B470620659BF3CEB4CC90E87DED244","","","5 par culture et année.","fr","","","ApplicationComment","","","","5","culture et année","MaxAppPer"
"DA79B1B470620659BF3CEB4CC90E87DED244-en","DA79B1B470620659BF3CEB4CC90E87DED244","","","5 per .","en","","","ApplicationComment","","","","5","","MaxAppPer"
"DA79B1B470620659BF3CEB4CC90E87DED244-it","DA79B1B470620659BF3CEB4CC90E87DED244","","","5 per coltura e anno.","it","","","ApplicationComment","","","","5","coltura e anno","MaxAppPer"
"DA79B1B470620659BF3CEB4CC90E87DED244-de","DA79B1B470620659BF3CEB4CC90E87DED244","","","5 pro Kultur und Jahr.","de","","","ApplicationComment","","","","5","Kultur und Jahr","MaxAppPer"
"DA7BCFC8-C589-4EE3-B30B-9517EC33B290-en","DA7BCFC8-C589-4EE3-B30B-9517EC33B290","","0","","en","","","ApplicationComment","","","","","",""
"DA7BCFC8-C589-4EE3-B30B-9517EC33B290-it","DA7BCFC8-C589-4EE3-B30B-9517EC33B290","","0","In seguito, applicazione a distanza di 3 settimane con 30 g/t.","it","","","ApplicationComment","","","","","",""
"DA7BCFC8-C589-4EE3-B30B-9517EC33B290-de","DA7BCFC8-C589-4EE3-B30B-9517EC33B290","","0","Nachfolgend Anwendung im Abstand von 3 Wochen mit 30g/Tonne.","de","","","ApplicationComment","","","","","",""
"DA7BCFC8-C589-4EE3-B30B-9517EC33B290-fr","DA7BCFC8-C589-4EE3-B30B-9517EC33B290","","0","Par la suite, application après un intervalle de 3 semaines, à raison de 30g/tonne.","fr","","","ApplicationComment","","","","","",""
"DA7E208F-7407-4683-B8E4-70885EFEDB2F-en","DA7E208F-7407-4683-B8E4-70885EFEDB2F","","0","","en","8392","","Obligation","","","","","",""
"DA7E208F-7407-4683-B8E4-70885EFEDB2F-de","DA7E208F-7407-4683-B8E4-70885EFEDB2F","","0","Bei der Weiterverarbeitung des behandelten Getreides zu Müllereiprodukten für den menschlichen Konsum muss eine praxisübliche Reinigung (Entstaubung) erfolgen.","de","8392","","Obligation","","","","","",""
"DA7E208F-7407-4683-B8E4-70885EFEDB2F-it","DA7E208F-7407-4683-B8E4-70885EFEDB2F","","0","In caso di ulteriore trasformazione dei cereali trattati, onde ottenere prodotti di macinazione destinati al consumo umano, occorre effettuare una pulizia come consuetudine nella pratica (depolverazione).","it","8392","","Obligation","","","","","",""
"DA7E208F-7407-4683-B8E4-70885EFEDB2F-fr","DA7E208F-7407-4683-B8E4-70885EFEDB2F","","0","Lors de la manipulation des céréales traitées pour obtenir un produit destiné à la consommation humaine, un nettoyage (dépoussiérage) doit être effectué comme il est d'usage dans la pratique.","fr","8392","","Obligation","","","","","",""
"DA867DDD-E985-4E36-A9FB-67630CFD7CB2-en","DA867DDD-E985-4E36-A9FB-67630CFD7CB2","","0","","en","","","ApplicationComment","","","","","",""
"DA867DDD-E985-4E36-A9FB-67630CFD7CB2-de","DA867DDD-E985-4E36-A9FB-67630CFD7CB2","","0","Einmalige Behandlung beim Aufbrechen der Knospen.","de","","","ApplicationComment","","","","","",""
"DA867DDD-E985-4E36-A9FB-67630CFD7CB2-it","DA867DDD-E985-4E36-A9FB-67630CFD7CB2","","0","Trattamento unico all'apertura delle gemme.","it","","","ApplicationComment","","","","","",""
"DA867DDD-E985-4E36-A9FB-67630CFD7CB2-fr","DA867DDD-E985-4E36-A9FB-67630CFD7CB2","","0","un seul traitement à l'éclatement des bourgeons.","fr","","","ApplicationComment","","","","","",""
"DAA7ACAE-6361-4252-A39B-127D2F1AB32F-en","DAA7ACAE-6361-4252-A39B-127D2F1AB32F","","0","","en","15900","","Obligation","","","","","",""
"DAA7ACAE-6361-4252-A39B-127D2F1AB32F-de","DAA7ACAE-6361-4252-A39B-127D2F1AB32F","","0","Die angegebene Aufwandmenge bezieht sich auf Stadium BBCH 71 (J) und eine Referenzbrühmenge von 1600 l/ha. Die Aufwandmenge ist gemäss den Weisungen der Zulassungsstelle an das Laubwandvolumen anzupassen.","de","15900","","Obligation","","","","","",""
"DAA7ACAE-6361-4252-A39B-127D2F1AB32F-it","DAA7ACAE-6361-4252-A39B-127D2F1AB32F","","0","La dose indicata si riferisce allo stadio BBCH 71 (J), trattamento con una quantità-referenza di poltiglia di 1600 l/ha. La dose va adattata al volume fogliare in base alle Istruzioni del Servizio di omologazione.","it","15900","","Obligation","","","","","",""
"DAA7ACAE-6361-4252-A39B-127D2F1AB32F-fr","DAA7ACAE-6361-4252-A39B-127D2F1AB32F","","0","Le dosage mentionné se réfère au stade BBCH 71 (J) avec une quantité de bouillie de référence de 1600 l/ha. Conformément aux instructions du service d'homologation, le dosage doit être adapté au volume de la haie foliaire.","fr","15900","","Obligation","","","","","",""
"DABBF010-C94C-4973-8B2F-BCB42E384875-en","DABBF010-C94C-4973-8B2F-BCB42E384875","","0","","en","13375","","Obligation","","","","","",""
"DABBF010-C94C-4973-8B2F-BCB42E384875-it","DABBF010-C94C-4973-8B2F-BCB42E384875","","0","SPa 1: Per evitare l'insorgenza di resistenze non applicare prodotti contenenti un principio attivo del gruppo dei QoI (Quinone outside Inhibitors) più di 3 volte per coltura.","it","13375","","Obligation","","","","","",""
"DABBF010-C94C-4973-8B2F-BCB42E384875-fr","DABBF010-C94C-4973-8B2F-BCB42E384875","","0","SPa 1: Pour éviter le développement de résistances, ne pas appliquer des produits contenant une matière active du groupe des QoI (Quinone outside Inhibitors) plus de 3 fois par culture.","fr","13375","","Obligation","","","","","",""
"DABBF010-C94C-4973-8B2F-BCB42E384875-de","DABBF010-C94C-4973-8B2F-BCB42E384875","","0","SPa 1: Zur Vermeidung einer Resistenzbildung dürfen Pflanzenschutzmittel mit einem Wirkstoff der Gruppe der QoI (Quinone outside Inhibitors) nicht mehr als 3 Mal pro Kultur ausgebracht werden.","de","13375","","Obligation","","","","","",""
"DABDD1E5-A825-4643-B7F1-F2F77E5BC191-en","DABDD1E5-A825-4643-B7F1-F2F77E5BC191","","1","","en","","","IngredientAdditionalText","","","","","",""
"DABDD1E5-A825-4643-B7F1-F2F77E5BC191-de","DABDD1E5-A825-4643-B7F1-F2F77E5BC191","","1","als Kaliumsalz ","de","","","IngredientAdditionalText","","","","","",""
"DABDD1E5-A825-4643-B7F1-F2F77E5BC191-it","DABDD1E5-A825-4643-B7F1-F2F77E5BC191","","1","sotto forma di sale di potassio ","it","","","IngredientAdditionalText","","","","","",""
"DABDD1E5-A825-4643-B7F1-F2F77E5BC191-fr","DABDD1E5-A825-4643-B7F1-F2F77E5BC191","","1","sous forme de sel de potassium ","fr","","","IngredientAdditionalText","","","","","",""
"DAC4D3CF-AADB-4E70-AB39-7F61D9D8FEA4-en","DAC4D3CF-AADB-4E70-AB39-7F61D9D8FEA4","","0","","en","","","ApplicationComment","","","","","",""
"DAC4D3CF-AADB-4E70-AB39-7F61D9D8FEA4-de","DAC4D3CF-AADB-4E70-AB39-7F61D9D8FEA4","","0","10-12 mm Fruchtgrösse.","de","","","ApplicationComment","","","","","",""
"DAC4D3CF-AADB-4E70-AB39-7F61D9D8FEA4-fr","DAC4D3CF-AADB-4E70-AB39-7F61D9D8FEA4","","0","Grandeur des fruits: 10-12 mm.","fr","","","ApplicationComment","","","","","",""
"DAC4D3CF-AADB-4E70-AB39-7F61D9D8FEA4-it","DAC4D3CF-AADB-4E70-AB39-7F61D9D8FEA4","","0","Grandezza dei frutti: 10-12 mm.","it","","","ApplicationComment","","","","","",""
"DAC731AC-BB70-4164-B500-83559938B481-it","DAC731AC-BB70-4164-B500-83559938B481","","0","Regno Unito","it","","","Country","","","","","",""
"DAC731AC-BB70-4164-B500-83559938B481-fr","DAC731AC-BB70-4164-B500-83559938B481","","0","Royaume-Uni","fr","","","Country","","","","","",""
"DAC731AC-BB70-4164-B500-83559938B481-en","DAC731AC-BB70-4164-B500-83559938B481","","0","United Kingdom","en","","","Country","","","","","",""
"DAC731AC-BB70-4164-B500-83559938B481-de","DAC731AC-BB70-4164-B500-83559938B481","","0","Vereinigtes Königreich","de","","","Country","","","","","",""
"DACD71C2-CD08-4B15-AD13-923351A8346A-en","DACD71C2-CD08-4B15-AD13-923351A8346A","","0","","en","","","ApplicationComment","","","","","",""
"DACD71C2-CD08-4B15-AD13-923351A8346A-fr","DACD71C2-CD08-4B15-AD13-923351A8346A","","0","dernier traitement au stade BBCH 30","fr","","","ApplicationComment","","","","","",""
"DACD71C2-CD08-4B15-AD13-923351A8346A-de","DACD71C2-CD08-4B15-AD13-923351A8346A","","0","letzte Behandlung bei BBCH-Stadium 30","de","","","ApplicationComment","","","","","",""
"DACD71C2-CD08-4B15-AD13-923351A8346A-it","DACD71C2-CD08-4B15-AD13-923351A8346A","","0","ultimo trattamento nel stadio BBCH 30","it","","","ApplicationComment","","","","","",""
"DACFA867-E36F-4589-BB43-FBCFA0E6CD26-en","DACFA867-E36F-4589-BB43-FBCFA0E6CD26","","0","","en","","","ApplicationComment","","","","","",""
"DACFA867-E36F-4589-BB43-FBCFA0E6CD26-fr","DACFA867-E36F-4589-BB43-FBCFA0E6CD26","","0","Dans les jeunes cultures ou les cultures de rendement après la récolte.","fr","","","ApplicationComment","","","","","",""
"DACFA867-E36F-4589-BB43-FBCFA0E6CD26-it","DACFA867-E36F-4589-BB43-FBCFA0E6CD26","","0","In giovani piantagioni o in piantagioni in produzione dopo il raccolto.","it","","","ApplicationComment","","","","","",""
"DACFA867-E36F-4589-BB43-FBCFA0E6CD26-de","DACFA867-E36F-4589-BB43-FBCFA0E6CD26","","0","In Junganlagen oder in Ertragsanlagen nach der Ernte.","de","","","ApplicationComment","","","","","",""
"DADE734E-7578-406A-88D9-EB2FD52715E0-en","DADE734E-7578-406A-88D9-EB2FD52715E0","","0","","en","12714","","Obligation","","","","","",""
"DADE734E-7578-406A-88D9-EB2FD52715E0-de","DADE734E-7578-406A-88D9-EB2FD52715E0","","0","Brühemenge: 400 - 500 l/ha.","de","12714","","Obligation","","","","","",""
"DADE734E-7578-406A-88D9-EB2FD52715E0-it","DADE734E-7578-406A-88D9-EB2FD52715E0","","0","Quantitativo di poltiglia: 400 - 500 l/ha.","it","12714","","Obligation","","","","","",""
"DADE734E-7578-406A-88D9-EB2FD52715E0-fr","DADE734E-7578-406A-88D9-EB2FD52715E0","","0","Quantité de bouillie: 400 - 500 l/ha.","fr","12714","","Obligation","","","","","",""
"B9D59B82-8907-4245-9DD8-36B6BD0FB876-en","B9D59B82-8907-4245-9DD8-36B6BD0FB876","","0","","en","","","ApplicationComment","","","","","",""
"B9D59B82-8907-4245-9DD8-36B6BD0FB876-fr","B9D59B82-8907-4245-9DD8-36B6BD0FB876","","0","stade 31-61 (BBCH).","fr","","","ApplicationComment","","","","","",""
"B9D59B82-8907-4245-9DD8-36B6BD0FB876-it","B9D59B82-8907-4245-9DD8-36B6BD0FB876","","0","Stadi 31 - 61 (BBCH).","it","","","ApplicationComment","","","","","",""
"B9D59B82-8907-4245-9DD8-36B6BD0FB876-de","B9D59B82-8907-4245-9DD8-36B6BD0FB876","","0","Stadium 31-61 (BBCH).","de","","","ApplicationComment","","","","","",""
"B9DC95B4-DD22-49F9-9048-4B37F8DD8F8F-en","B9DC95B4-DD22-49F9-9048-4B37F8DD8F8F","575A1469-EF59-4B4E-96C3-38FC0CAEF637","1","","en","","","Culture","","","","","",""
"B9DC95B4-DD22-49F9-9048-4B37F8DD8F8F-de","B9DC95B4-DD22-49F9-9048-4B37F8DD8F8F","575A1469-EF59-4B4E-96C3-38FC0CAEF637","1","Kartoffeln zur Pflanzgutproduktion","de","","","Culture","","","","","",""
"B9DC95B4-DD22-49F9-9048-4B37F8DD8F8F-it","B9DC95B4-DD22-49F9-9048-4B37F8DD8F8F","575A1469-EF59-4B4E-96C3-38FC0CAEF637","1","Patate per la produzione di tuberi-seme","it","","","Culture","","","","","",""
"B9DC95B4-DD22-49F9-9048-4B37F8DD8F8F-fr","B9DC95B4-DD22-49F9-9048-4B37F8DD8F8F","575A1469-EF59-4B4E-96C3-38FC0CAEF637","1","pommes de terre pour la production de plants","fr","","","Culture","","","","","",""
"B9E384E8-1BDB-44C9-AC4A-7C5313A153EE-en","B9E384E8-1BDB-44C9-AC4A-7C5313A153EE","","0","","en","","","ApplicationComment","","","","","",""
"B9E384E8-1BDB-44C9-AC4A-7C5313A153EE-it","B9E384E8-1BDB-44C9-AC4A-7C5313A153EE","","0","Da giugno ad agosto.","it","","","ApplicationComment","","","","","",""
"B9E384E8-1BDB-44C9-AC4A-7C5313A153EE-fr","B9E384E8-1BDB-44C9-AC4A-7C5313A153EE","","0","de juin à août.","fr","","","ApplicationComment","","","","","",""
"B9E384E8-1BDB-44C9-AC4A-7C5313A153EE-de","B9E384E8-1BDB-44C9-AC4A-7C5313A153EE","","0","Juni bis August.","de","","","ApplicationComment","","","","","",""
"B9FE3ED2-85B0-418D-8DED-F204958D99F8-en","B9FE3ED2-85B0-418D-8DED-F204958D99F8","","5","","en","","","IngredientAdditionalText","","","","","",""
"B9FE3ED2-85B0-418D-8DED-F204958D99F8-fr","B9FE3ED2-85B0-418D-8DED-F204958D99F8","","5","correspond à 50 % de cuivre","fr","","","IngredientAdditionalText","","","","","",""
"B9FE3ED2-85B0-418D-8DED-F204958D99F8-de","B9FE3ED2-85B0-418D-8DED-F204958D99F8","","5","entspricht 50 % Kupfer","de","","","IngredientAdditionalText","","","","","",""
"B9FE3ED2-85B0-418D-8DED-F204958D99F8-it","B9FE3ED2-85B0-418D-8DED-F204958D99F8","","5","pari al 50 % di rame","it","","","IngredientAdditionalText","","","","","",""
"BA12170B-FFB1-43FA-B266-D66207083443-en","BA12170B-FFB1-43FA-B266-D66207083443","","0","","en","","","Pest","","","","","",""
"BA12170B-FFB1-43FA-B266-D66207083443-de","BA12170B-FFB1-43FA-B266-D66207083443","","0","Alternaria-Kohlschwärze","de","","","Pest","","","","","",""
"BA12170B-FFB1-43FA-B266-D66207083443-it","BA12170B-FFB1-43FA-B266-D66207083443","","0","Maculatura anulare nera del cavolo","it","","","Pest","","","","","",""
"BA12170B-FFB1-43FA-B266-D66207083443-fr","BA12170B-FFB1-43FA-B266-D66207083443","","0","maladie des taches noires du chou","fr","","","Pest","","","","","",""
"BA2DECCF-5987-4987-B56E-C5EC6E5D19C0-en","BA2DECCF-5987-4987-B56E-C5EC6E5D19C0","E55D75D3-B805-4BFD-B2B0-D02368BD32AC","2","","en","","","Culture","","","","","",""
"BA2DECCF-5987-4987-B56E-C5EC6E5D19C0-de","BA2DECCF-5987-4987-B56E-C5EC6E5D19C0","E55D75D3-B805-4BFD-B2B0-D02368BD32AC","2","Barbarakraut","de","","","Culture","","","","","",""
"BA2DECCF-5987-4987-B56E-C5EC6E5D19C0-fr","BA2DECCF-5987-4987-B56E-C5EC6E5D19C0","E55D75D3-B805-4BFD-B2B0-D02368BD32AC","2","Barbarée du printemps","fr","","","Culture","","","","","",""
"BA2DECCF-5987-4987-B56E-C5EC6E5D19C0-it","BA2DECCF-5987-4987-B56E-C5EC6E5D19C0","E55D75D3-B805-4BFD-B2B0-D02368BD32AC","2","Erba di Santa Barbara vernale","it","","","Culture","","","","","",""
"BA2F6D58-BF8F-46AF-837F-5FD446866CAE-en","BA2F6D58-BF8F-46AF-837F-5FD446866CAE","","3","","en","","","IngredientAdditionalText","","","","","",""
"BA2F6D58-BF8F-46AF-837F-5FD446866CAE-fr","BA2F6D58-BF8F-46AF-837F-5FD446866CAE","","3","7.37g / cartouche","fr","","","IngredientAdditionalText","","","","","",""
"BA2F6D58-BF8F-46AF-837F-5FD446866CAE-it","BA2F6D58-BF8F-46AF-837F-5FD446866CAE","","3","7.37g / cartuccia","it","","","IngredientAdditionalText","","","","","",""
"BA2F6D58-BF8F-46AF-837F-5FD446866CAE-de","BA2F6D58-BF8F-46AF-837F-5FD446866CAE","","3","7.37g / Patrone","de","","","IngredientAdditionalText","","","","","",""
"BA45B612-8B34-4688-8673-66046CA63B15-en","BA45B612-8B34-4688-8673-66046CA63B15","","0","","en","15185","","Obligation","","","","","",""
"BA45B612-8B34-4688-8673-66046CA63B15-de","BA45B612-8B34-4688-8673-66046CA63B15","","0","Anwendung zwischen dem 3. und 6. Standjahr","de","15185","","Obligation","","","","","",""
"BA45B612-8B34-4688-8673-66046CA63B15-fr","BA45B612-8B34-4688-8673-66046CA63B15","","0","Application entre la 3e et la 6e année de culture","fr","15185","","Obligation","","","","","",""
"BA45B612-8B34-4688-8673-66046CA63B15-it","BA45B612-8B34-4688-8673-66046CA63B15","","0","Applicazione tra il 3° e il 6° anno di coltura","it","15185","","Obligation","","","","","",""
"BA4F77C9-28BC-4F18-BA1D-E91319BB7DC2-en","BA4F77C9-28BC-4F18-BA1D-E91319BB7DC2","","0","","en","","Parasitische Hymenopteren / hyménoptères parasites / imenotteri parassiti","Substance","","","","","",""
"BA4F77C9-28BC-4F18-BA1D-E91319BB7DC2-de","BA4F77C9-28BC-4F18-BA1D-E91319BB7DC2","","0","Aphidius matricariae","de","","Parasitische Hymenopteren / hyménoptères parasites / imenotteri parassiti","Substance","","","","","",""
"BA4F77C9-28BC-4F18-BA1D-E91319BB7DC2-fr","BA4F77C9-28BC-4F18-BA1D-E91319BB7DC2","","0","Aphidius matricariae","fr","","Parasitische Hymenopteren / hyménoptères parasites / imenotteri parassiti","Substance","","","","","",""
"BA4F77C9-28BC-4F18-BA1D-E91319BB7DC2-it","BA4F77C9-28BC-4F18-BA1D-E91319BB7DC2","","0","Aphidius matricariae","it","","Parasitische Hymenopteren / hyménoptères parasites / imenotteri parassiti","Substance","","","","","",""
"BA4FDBE5-A3EE-4403-B452-B85E62BA178F-en","BA4FDBE5-A3EE-4403-B452-B85E62BA178F","","0","","en","13294","","Obligation","","","","","",""
"BA4FDBE5-A3EE-4403-B452-B85E62BA178F-de","BA4FDBE5-A3EE-4403-B452-B85E62BA178F","","0","1 Behandlung nach der Ernte, spätestens bei Farbstadium 3.5 - 4.","de","13294","","Obligation","","","","","",""
"BA4FDBE5-A3EE-4403-B452-B85E62BA178F-fr","BA4FDBE5-A3EE-4403-B452-B85E62BA178F","","0","1 traitement après la récolte, au stade de couleur 3,5 - 4 au plus tard.","fr","13294","","Obligation","","","","","",""
"BA4FDBE5-A3EE-4403-B452-B85E62BA178F-it","BA4FDBE5-A3EE-4403-B452-B85E62BA178F","","0","1 trattamento dopo il raccolto, al più tardi allo stadio di colore 3.5 - 4.","it","13294","","Obligation","","","","","",""
"C22B74EF-DB04-4F98-8D51-4B3CCA87BE3E-en","C22B74EF-DB04-4F98-8D51-4B3CCA87BE3E","","0","","en","13699","","Obligation","","","","","",""
"C22B74EF-DB04-4F98-8D51-4B3CCA87BE3E-de","C22B74EF-DB04-4F98-8D51-4B3CCA87BE3E","","0","Ansetzen der Spritzbrühe: Schutzhandschuhe tragen. Ausbringen der Spritzbrühe: Schutzhandschuhe + Schutzanzug + Visier + Kopfbedeckung tragen. ","de","13699","","Obligation","","","","","",""
"C22B74EF-DB04-4F98-8D51-4B3CCA87BE3E-it","C22B74EF-DB04-4F98-8D51-4B3CCA87BE3E","","0","Durante la preparazione della poltiglia: Indossare guanti di protezione. Applicazione della poltiglia: Indossare guanti di protezione + indumenti protettivi + una visiera + un copricapo.","it","13699","","Obligation","","","","","",""
"C22B74EF-DB04-4F98-8D51-4B3CCA87BE3E-fr","C22B74EF-DB04-4F98-8D51-4B3CCA87BE3E","","0","Préparation de la bouillie: Porter des gants de protection. Application de la bouillie: Porter des gants de protection + une tenue de protection + une visière + un couvre-chef.","fr","13699","","Obligation","","","","","",""
"C22C6E71-0709-478C-903A-E8EE517FE6E0-en","C22C6E71-0709-478C-903A-E8EE517FE6E0","","0","","en","15644","","Obligation","","","","","",""
